store_id,store_name,location,opened_date
39644,Store 39644,Los Angeles,2012-08-13
39645,Store 39645,Houston,2016-12-31
39646,Store 39646,Chicago,2013-04-19
39647,Store 39647,New York,2016-03-04
39648,Store 39648,Chicago,2015-07-13
39649,Store 39649,New York,2012-08-25
39650,Store 39650,Houston,2013-06-13
39651,Store 39651,Phoenix,2011-10-13
39652,Store 39652,Los Angeles,2014-10-17
39653,Store 39653,Los Angeles,2012-09-16
39654,Store 39654,Los Angeles,2013-02-27
39655,Store 39655,Chicago,2010-08-13
39656,Store 39656,Houston,2015-06-27
39657,Store 39657,Phoenix,2013-01-09
39658,Store 39658,Houston,2014-04-17
39659,Store 39659,Los Angeles,2015-08-05
39660,Store 39660,New York,2017-04-22
39661,Store 39661,Phoenix,2015-10-20
39662,Store 39662,Los Angeles,2016-11-02
39663,Store 39663,Phoenix,2014-09-14
39664,Store 39664,Houston,2019-10-04
39665,Store 39665,Chicago,2016-07-20
39666,Store 39666,Houston,2012-05-04
39667,Store 39667,Chicago,2010-07-30
39668,Store 39668,Los Angeles,2012-01-10
39669,Store 39669,Houston,2012-02-26
39670,Store 39670,Phoenix,2012-01-11
39671,Store 39671,Phoenix,2018-09-24
39672,Store 39672,New York,2015-10-16
39673,Store 39673,Chicago,2014-05-13
39674,Store 39674,Houston,2015-04-11
39675,Store 39675,Houston,2015-06-05
39676,Store 39676,Chicago,2015-03-26
39677,Store 39677,Los Angeles,2015-02-24
39678,Store 39678,New York,2010-12-29
39679,Store 39679,Los Angeles,2013-10-03
39680,Store 39680,Houston,2011-04-30
39681,Store 39681,Phoenix,2015-10-11
39682,Store 39682,Phoenix,2017-12-18
39683,Store 39683,Houston,2016-07-18
39684,Store 39684,Chicago,2015-10-07
39685,Store 39685,Los Angeles,2019-07-02
39686,Store 39686,New York,2012-01-17
39687,Store 39687,Houston,2019-12-12
39688,Store 39688,Houston,2016-01-15
39689,Store 39689,Phoenix,2015-01-13
39690,Store 39690,Houston,2018-05-24
39691,Store 39691,Houston,2018-04-23
39692,Store 39692,Los Angeles,2013-08-03
39693,Store 39693,New York,2018-05-10
39694,Store 39694,Chicago,2011-08-10
39695,Store 39695,Houston,2012-01-24
39696,Store 39696,Los Angeles,2011-08-19
39697,Store 39697,Phoenix,2016-09-16
39698,Store 39698,Houston,2013-09-09
39699,Store 39699,Houston,2019-05-07
39700,Store 39700,New York,2014-11-09
39701,Store 39701,New York,2013-01-20
39702,Store 39702,New York,2015-12-30
39703,Store 39703,Los Angeles,2015-04-13
39704,Store 39704,Phoenix,2018-01-07
39705,Store 39705,Los Angeles,2015-12-20
39706,Store 39706,Chicago,2017-01-28
39707,Store 39707,New York,2015-07-11
39708,Store 39708,Houston,2019-07-29
39709,Store 39709,Houston,2010-01-25
39710,Store 39710,Phoenix,2015-09-12
39711,Store 39711,New York,2015-01-02
39712,Store 39712,Phoenix,2011-07-05
39713,Store 39713,Chicago,2014-06-09
39714,Store 39714,Los Angeles,2014-12-04
39715,Store 39715,New York,2014-12-03
39716,Store 39716,Los Angeles,2015-05-23
39717,Store 39717,Los Angeles,2013-07-17
39718,Store 39718,Houston,2013-10-04
39719,Store 39719,Phoenix,2017-10-08
39720,Store 39720,Houston,2018-12-15
39721,Store 39721,Phoenix,2015-09-09
39722,Store 39722,Los Angeles,2010-08-26
39723,Store 39723,Phoenix,2019-03-03
39724,Store 39724,Chicago,2012-12-25
39725,Store 39725,Los Angeles,2019-08-11
39726,Store 39726,Los Angeles,2010-10-06
39727,Store 39727,Houston,2018-05-17
39728,Store 39728,Los Angeles,2012-07-02
39729,Store 39729,New York,2014-11-09
39730,Store 39730,Los Angeles,2018-01-17
39731,Store 39731,Chicago,2013-11-30
39732,Store 39732,Los Angeles,2017-02-02
39733,Store 39733,Houston,2013-11-12
39734,Store 39734,New York,2012-09-05
39735,Store 39735,Houston,2013-12-26
39736,Store 39736,Los Angeles,2014-08-04
39737,Store 39737,Los Angeles,2011-10-22
39738,Store 39738,Los Angeles,2018-11-11
39739,Store 39739,Chicago,2019-04-14
39740,Store 39740,New York,2011-03-04
39741,Store 39741,Houston,2014-10-02
39742,Store 39742,Houston,2010-07-09
39743,Store 39743,New York,2018-08-06
39744,Store 39744,New York,2016-07-03
39745,Store 39745,Phoenix,2012-07-13
39746,Store 39746,Chicago,2013-07-31
39747,Store 39747,Chicago,2018-06-29
39748,Store 39748,Chicago,2015-03-03
39749,Store 39749,Chicago,2017-09-30
39750,Store 39750,Phoenix,2016-02-11
39751,Store 39751,Houston,2015-04-08
39752,Store 39752,Los Angeles,2013-01-02
39753,Store 39753,Phoenix,2012-02-24
39754,Store 39754,Houston,2011-05-30
39755,Store 39755,Chicago,2012-03-16
39756,Store 39756,Chicago,2014-09-17
39757,Store 39757,Houston,2011-04-08
39758,Store 39758,Chicago,2016-03-22
39759,Store 39759,Houston,2017-08-02
39760,Store 39760,Los Angeles,2018-03-11
39761,Store 39761,Chicago,2010-07-24
39762,Store 39762,New York,2018-11-16
39763,Store 39763,Houston,2019-11-03
39764,Store 39764,New York,2016-04-03
39765,Store 39765,Houston,2013-08-29
39766,Store 39766,Chicago,2019-03-06
39767,Store 39767,Chicago,2016-03-13
39768,Store 39768,Los Angeles,2014-04-07
39769,Store 39769,Chicago,2011-01-23
39770,Store 39770,New York,2016-11-12
39771,Store 39771,Phoenix,2014-01-20
39772,Store 39772,Chicago,2018-02-17
39773,Store 39773,Phoenix,2015-10-30
39774,Store 39774,Phoenix,2018-05-25
39775,Store 39775,New York,2015-05-16
39776,Store 39776,Houston,2018-04-19
39777,Store 39777,Houston,2015-10-15
39778,Store 39778,Phoenix,2015-11-07
39779,Store 39779,Phoenix,2011-08-21
39780,Store 39780,Houston,2016-02-12
39781,Store 39781,Los Angeles,2012-09-03
39782,Store 39782,Los Angeles,2011-12-20
39783,Store 39783,Chicago,2016-10-09
39784,Store 39784,Houston,2012-09-30
39785,Store 39785,Houston,2018-06-25
39786,Store 39786,Houston,2012-02-04
39787,Store 39787,Chicago,2014-08-21
39788,Store 39788,Houston,2012-07-11
39789,Store 39789,Houston,2012-08-12
39790,Store 39790,Houston,2019-06-25
39791,Store 39791,Los Angeles,2014-02-13
39792,Store 39792,Houston,2019-03-15
39793,Store 39793,New York,2018-06-03
39794,Store 39794,New York,2011-01-21
39795,Store 39795,Los Angeles,2012-01-27
39796,Store 39796,New York,2013-01-28
39797,Store 39797,Chicago,2012-08-25
39798,Store 39798,Los Angeles,2019-06-22
39799,Store 39799,Houston,2018-03-23
39800,Store 39800,New York,2010-02-06
39801,Store 39801,Chicago,2015-01-11
39802,Store 39802,Chicago,2016-02-23
39803,Store 39803,Houston,2016-08-25
39804,Store 39804,New York,2011-02-11
39805,Store 39805,Los Angeles,2017-01-12
39806,Store 39806,Los Angeles,2013-06-10
39807,Store 39807,Los Angeles,2011-01-18
39808,Store 39808,Houston,2016-10-30
39809,Store 39809,Chicago,2018-07-11
39810,Store 39810,Houston,2015-12-20
39811,Store 39811,Chicago,2018-05-01
39812,Store 39812,Chicago,2017-03-10
39813,Store 39813,Chicago,2019-04-30
39814,Store 39814,New York,2017-07-05
39815,Store 39815,Phoenix,2011-02-27
39816,Store 39816,New York,2016-12-15
39817,Store 39817,Chicago,2011-08-17
39818,Store 39818,Phoenix,2017-12-30
39819,Store 39819,Houston,2017-06-09
39820,Store 39820,Los Angeles,2018-02-07
39821,Store 39821,Phoenix,2019-02-11
39822,Store 39822,Phoenix,2017-08-02
39823,Store 39823,Chicago,2018-12-31
39824,Store 39824,Phoenix,2016-11-22
39825,Store 39825,Los Angeles,2014-02-23
39826,Store 39826,Phoenix,2019-01-01
39827,Store 39827,Los Angeles,2017-07-27
39828,Store 39828,New York,2011-12-12
39829,Store 39829,New York,2019-11-08
39830,Store 39830,Phoenix,2018-02-26
39831,Store 39831,New York,2016-05-22
39832,Store 39832,New York,2010-11-27
39833,Store 39833,Houston,2013-05-09
39834,Store 39834,Los Angeles,2010-10-19
39835,Store 39835,Chicago,2016-11-28
39836,Store 39836,Phoenix,2012-01-12
39837,Store 39837,Phoenix,2015-01-21
39838,Store 39838,Los Angeles,2016-10-24
39839,Store 39839,New York,2018-03-24
39840,Store 39840,Phoenix,2013-10-28
39841,Store 39841,Phoenix,2018-11-08
39842,Store 39842,Houston,2018-04-19
39843,Store 39843,Chicago,2012-11-17
39844,Store 39844,Chicago,2010-07-25
39845,Store 39845,Los Angeles,2018-05-03
39846,Store 39846,New York,2013-04-08
39847,Store 39847,Houston,2013-04-19
39848,Store 39848,Houston,2012-10-30
39849,Store 39849,New York,2016-03-19
39850,Store 39850,Chicago,2010-04-27
39851,Store 39851,New York,2011-06-22
39852,Store 39852,Houston,2010-03-16
39853,Store 39853,Los Angeles,2013-02-08
39854,Store 39854,Phoenix,2016-06-14
39855,Store 39855,Chicago,2015-03-02
39856,Store 39856,Los Angeles,2012-07-11
39857,Store 39857,Chicago,2017-03-25
39858,Store 39858,Phoenix,2017-01-02
39859,Store 39859,Chicago,2014-06-12
39860,Store 39860,Los Angeles,2017-11-20
39861,Store 39861,Chicago,2010-01-15
39862,Store 39862,New York,2019-05-28
39863,Store 39863,Phoenix,2011-08-01
39864,Store 39864,Phoenix,2011-01-04
39865,Store 39865,Houston,2016-05-16
39866,Store 39866,Chicago,2016-02-18
39867,Store 39867,Los Angeles,2016-03-20
39868,Store 39868,Phoenix,2014-04-01
39869,Store 39869,Chicago,2010-02-08
39870,Store 39870,Houston,2012-04-17
39871,Store 39871,New York,2019-01-30
39872,Store 39872,Los Angeles,2015-09-14
39873,Store 39873,Los Angeles,2012-02-12
39874,Store 39874,New York,2013-02-20
39875,Store 39875,Los Angeles,2010-02-03
39876,Store 39876,Phoenix,2018-07-08
39877,Store 39877,Houston,2019-10-26
39878,Store 39878,Houston,2012-10-29
39879,Store 39879,Los Angeles,2012-08-09
39880,Store 39880,Los Angeles,2010-10-29
39881,Store 39881,Phoenix,2010-07-23
39882,Store 39882,New York,2010-04-16
39883,Store 39883,Phoenix,2016-11-11
39884,Store 39884,Chicago,2018-08-27
39885,Store 39885,Chicago,2012-02-03
39886,Store 39886,Houston,2012-12-12
39887,Store 39887,New York,2013-12-07
39888,Store 39888,Houston,2019-07-02
39889,Store 39889,Los Angeles,2018-12-10
39890,Store 39890,Phoenix,2019-10-27
39891,Store 39891,Los Angeles,2016-04-26
39892,Store 39892,Houston,2013-11-17
39893,Store 39893,New York,2016-06-12
39894,Store 39894,New York,2010-05-19
39895,Store 39895,Los Angeles,2010-09-10
39896,Store 39896,Los Angeles,2016-05-21
39897,Store 39897,Houston,2019-12-10
39898,Store 39898,Chicago,2013-10-10
39899,Store 39899,Houston,2016-01-05
39900,Store 39900,Houston,2010-02-07
39901,Store 39901,Phoenix,2018-01-15
39902,Store 39902,Houston,2018-03-20
39903,Store 39903,Houston,2014-05-11
39904,Store 39904,New York,2010-09-22
39905,Store 39905,Houston,2017-02-09
39906,Store 39906,Houston,2014-11-15
39907,Store 39907,Phoenix,2012-11-18
39908,Store 39908,Chicago,2010-06-28
39909,Store 39909,Phoenix,2011-06-25
39910,Store 39910,New York,2011-06-01
39911,Store 39911,Houston,2015-09-10
39912,Store 39912,Houston,2011-10-23
39913,Store 39913,Houston,2010-10-21
39914,Store 39914,Houston,2015-08-09
39915,Store 39915,Los Angeles,2014-07-17
39916,Store 39916,Los Angeles,2015-06-25
39917,Store 39917,Los Angeles,2011-07-10
39918,Store 39918,New York,2014-04-08
39919,Store 39919,Chicago,2014-11-18
39920,Store 39920,Houston,2012-01-17
39921,Store 39921,Chicago,2016-08-12
39922,Store 39922,New York,2012-01-03
39923,Store 39923,Phoenix,2019-05-30
39924,Store 39924,Chicago,2014-10-14
39925,Store 39925,Los Angeles,2012-07-12
39926,Store 39926,Los Angeles,2011-02-04
39927,Store 39927,Phoenix,2015-07-26
39928,Store 39928,Chicago,2018-02-02
39929,Store 39929,New York,2013-06-08
39930,Store 39930,Houston,2017-08-04
39931,Store 39931,New York,2015-02-17
39932,Store 39932,Phoenix,2015-01-05
39933,Store 39933,Houston,2017-01-12
39934,Store 39934,Phoenix,2014-03-24
39935,Store 39935,New York,2019-05-16
39936,Store 39936,Los Angeles,2016-03-16
39937,Store 39937,Phoenix,2012-07-01
39938,Store 39938,New York,2018-01-24
39939,Store 39939,Los Angeles,2014-02-07
39940,Store 39940,New York,2012-05-20
39941,Store 39941,Houston,2015-06-11
39942,Store 39942,Phoenix,2017-09-09
39943,Store 39943,Phoenix,2011-01-03
39944,Store 39944,Los Angeles,2010-05-24
39945,Store 39945,Phoenix,2018-01-25
39946,Store 39946,Phoenix,2019-03-03
39947,Store 39947,Houston,2018-01-08
39948,Store 39948,Houston,2015-04-27
39949,Store 39949,Phoenix,2016-03-18
39950,Store 39950,New York,2012-03-22
39951,Store 39951,Chicago,2018-01-21
39952,Store 39952,Chicago,2018-11-16
39953,Store 39953,New York,2013-09-09
39954,Store 39954,New York,2012-02-09
39955,Store 39955,New York,2018-12-11
39956,Store 39956,Chicago,2010-04-29
39957,Store 39957,New York,2019-06-06
39958,Store 39958,Phoenix,2013-12-30
39959,Store 39959,Los Angeles,2015-11-11
39960,Store 39960,New York,2017-03-06
39961,Store 39961,Chicago,2012-11-12
39962,Store 39962,New York,2015-04-09
39963,Store 39963,Chicago,2017-04-20
39964,Store 39964,Chicago,2014-03-09
39965,Store 39965,Chicago,2015-10-07
39966,Store 39966,Los Angeles,2011-12-07
39967,Store 39967,Los Angeles,2014-09-04
39968,Store 39968,Chicago,2010-08-20
39969,Store 39969,New York,2016-10-13
39970,Store 39970,Chicago,2014-10-28
39971,Store 39971,New York,2016-11-26
39972,Store 39972,Houston,2014-10-18
39973,Store 39973,Houston,2010-04-07
39974,Store 39974,Houston,2017-03-31
39975,Store 39975,Chicago,2012-08-14
39976,Store 39976,New York,2019-11-16
39977,Store 39977,Houston,2015-09-19
39978,Store 39978,New York,2012-05-18
39979,Store 39979,Houston,2015-10-15
39980,Store 39980,New York,2011-06-19
39981,Store 39981,Los Angeles,2010-10-17
39982,Store 39982,New York,2018-10-31
39983,Store 39983,Houston,2017-06-20
39984,Store 39984,Phoenix,2012-07-04
39985,Store 39985,Houston,2012-09-19
39986,Store 39986,Chicago,2017-12-04
39987,Store 39987,Houston,2016-01-04
39988,Store 39988,New York,2018-04-16
39989,Store 39989,New York,2013-11-03
39990,Store 39990,Houston,2012-07-16
39991,Store 39991,Los Angeles,2010-06-17
39992,Store 39992,Houston,2013-08-19
39993,Store 39993,New York,2013-02-03
39994,Store 39994,New York,2018-04-01
39995,Store 39995,Phoenix,2019-06-17
39996,Store 39996,Chicago,2014-01-11
39997,Store 39997,New York,2019-02-06
39998,Store 39998,Houston,2017-12-03
39999,Store 39999,Phoenix,2015-10-07
40000,Store 40000,Los Angeles,2017-01-12
40001,Store 40001,Phoenix,2019-11-23
40002,Store 40002,Phoenix,2014-08-17
40003,Store 40003,Los Angeles,2018-07-14
40004,Store 40004,Houston,2015-02-17
40005,Store 40005,Houston,2015-02-23
40006,Store 40006,Los Angeles,2015-03-23
40007,Store 40007,Los Angeles,2013-12-31
40008,Store 40008,Houston,2011-09-02
40009,Store 40009,New York,2017-12-06
40010,Store 40010,Los Angeles,2012-04-14
40011,Store 40011,New York,2016-10-01
40012,Store 40012,Houston,2019-04-04
40013,Store 40013,Los Angeles,2016-01-17
40014,Store 40014,Houston,2018-09-22
40015,Store 40015,Los Angeles,2015-01-16
40016,Store 40016,Houston,2011-11-01
40017,Store 40017,Chicago,2016-07-27
40018,Store 40018,New York,2019-04-10
40019,Store 40019,Phoenix,2010-10-30
40020,Store 40020,Phoenix,2018-03-30
40021,Store 40021,Chicago,2017-02-27
40022,Store 40022,Los Angeles,2018-08-01
40023,Store 40023,Chicago,2019-04-16
40024,Store 40024,Phoenix,2018-03-14
40025,Store 40025,Houston,2015-11-20
40026,Store 40026,Chicago,2016-03-20
40027,Store 40027,Los Angeles,2019-01-01
40028,Store 40028,Los Angeles,2012-10-01
40029,Store 40029,Phoenix,2014-02-06
40030,Store 40030,Phoenix,2018-10-20
40031,Store 40031,New York,2015-11-22
40032,Store 40032,Houston,2013-03-31
40033,Store 40033,Los Angeles,2012-03-22
40034,Store 40034,New York,2017-10-04
40035,Store 40035,Los Angeles,2017-02-16
40036,Store 40036,Houston,2012-04-20
40037,Store 40037,Phoenix,2012-02-21
40038,Store 40038,Los Angeles,2014-07-04
40039,Store 40039,Phoenix,2012-06-20
40040,Store 40040,New York,2016-02-09
40041,Store 40041,Phoenix,2019-07-01
40042,Store 40042,Phoenix,2017-05-04
40043,Store 40043,Los Angeles,2017-08-11
40044,Store 40044,Houston,2015-01-26
40045,Store 40045,Chicago,2016-07-27
40046,Store 40046,Los Angeles,2010-08-18
40047,Store 40047,Chicago,2013-12-27
40048,Store 40048,New York,2019-02-20
40049,Store 40049,Phoenix,2019-12-12
40050,Store 40050,Los Angeles,2019-10-05
40051,Store 40051,Phoenix,2012-05-24
40052,Store 40052,Phoenix,2012-11-29
40053,Store 40053,Houston,2014-11-12
40054,Store 40054,Chicago,2016-04-30
40055,Store 40055,Houston,2015-05-26
40056,Store 40056,Phoenix,2019-08-30
40057,Store 40057,New York,2019-03-21
40058,Store 40058,Los Angeles,2014-01-13
40059,Store 40059,Chicago,2018-11-12
40060,Store 40060,New York,2017-03-30
40061,Store 40061,Houston,2016-01-04
40062,Store 40062,Houston,2017-08-20
40063,Store 40063,Houston,2017-08-09
40064,Store 40064,New York,2012-05-27
40065,Store 40065,New York,2015-10-09
40066,Store 40066,Houston,2013-11-21
40067,Store 40067,Houston,2014-10-22
40068,Store 40068,Houston,2013-06-04
40069,Store 40069,Chicago,2011-02-24
40070,Store 40070,Phoenix,2012-02-19
40071,Store 40071,New York,2011-06-05
40072,Store 40072,Houston,2012-01-11
40073,Store 40073,Los Angeles,2014-02-16
40074,Store 40074,Chicago,2015-01-18
40075,Store 40075,Chicago,2010-07-03
40076,Store 40076,Los Angeles,2011-10-30
40077,Store 40077,Houston,2010-04-04
40078,Store 40078,New York,2011-04-21
40079,Store 40079,Chicago,2016-08-04
40080,Store 40080,Los Angeles,2019-06-28
40081,Store 40081,Houston,2010-10-04
40082,Store 40082,Los Angeles,2015-07-20
40083,Store 40083,New York,2014-05-26
40084,Store 40084,Los Angeles,2019-01-31
40085,Store 40085,Phoenix,2016-09-13
40086,Store 40086,New York,2015-01-12
40087,Store 40087,Chicago,2012-01-30
40088,Store 40088,Los Angeles,2018-09-07
40089,Store 40089,New York,2012-07-01
40090,Store 40090,Houston,2012-09-12
40091,Store 40091,Chicago,2016-03-14
40092,Store 40092,Houston,2013-03-04
40093,Store 40093,Chicago,2017-04-19
40094,Store 40094,New York,2014-06-21
40095,Store 40095,Chicago,2010-06-03
40096,Store 40096,New York,2017-02-08
40097,Store 40097,Chicago,2014-08-19
40098,Store 40098,Houston,2019-03-12
40099,Store 40099,New York,2015-05-09
40100,Store 40100,Phoenix,2012-02-19
40101,Store 40101,New York,2016-12-27
40102,Store 40102,New York,2016-10-21
40103,Store 40103,Chicago,2016-07-13
40104,Store 40104,Houston,2018-08-29
40105,Store 40105,Chicago,2012-10-16
40106,Store 40106,Chicago,2018-02-18
40107,Store 40107,New York,2017-10-17
40108,Store 40108,Los Angeles,2012-10-27
40109,Store 40109,New York,2015-12-15
40110,Store 40110,New York,2012-10-13
40111,Store 40111,Phoenix,2010-08-30
40112,Store 40112,Los Angeles,2011-05-14
40113,Store 40113,Houston,2018-02-27
40114,Store 40114,Phoenix,2016-06-18
40115,Store 40115,Chicago,2015-01-06
40116,Store 40116,Chicago,2017-07-27
40117,Store 40117,Houston,2017-11-07
40118,Store 40118,Houston,2017-06-17
40119,Store 40119,Los Angeles,2010-04-21
40120,Store 40120,Chicago,2014-11-23
40121,Store 40121,Phoenix,2010-06-20
40122,Store 40122,Chicago,2013-11-08
40123,Store 40123,Chicago,2016-09-23
40124,Store 40124,Phoenix,2014-10-09
40125,Store 40125,Phoenix,2019-04-24
40126,Store 40126,New York,2010-06-10
40127,Store 40127,Chicago,2014-06-06
40128,Store 40128,Chicago,2016-01-17
40129,Store 40129,Los Angeles,2019-01-06
40130,Store 40130,New York,2012-03-07
40131,Store 40131,Chicago,2018-11-22
40132,Store 40132,Phoenix,2012-06-06
40133,Store 40133,Los Angeles,2015-05-22
40134,Store 40134,Houston,2014-07-21
40135,Store 40135,Chicago,2015-03-30
40136,Store 40136,New York,2014-07-25
40137,Store 40137,Phoenix,2014-11-19
40138,Store 40138,Phoenix,2018-04-01
40139,Store 40139,Houston,2013-02-09
40140,Store 40140,Houston,2010-08-11
40141,Store 40141,New York,2013-11-12
40142,Store 40142,Phoenix,2011-04-03
40143,Store 40143,New York,2012-12-10
40144,Store 40144,Chicago,2011-09-17
40145,Store 40145,Los Angeles,2018-09-12
40146,Store 40146,Los Angeles,2019-06-20
40147,Store 40147,Houston,2012-02-07
40148,Store 40148,Chicago,2011-11-01
40149,Store 40149,Houston,2012-06-15
40150,Store 40150,Chicago,2017-03-31
40151,Store 40151,Phoenix,2014-05-16
40152,Store 40152,New York,2010-01-17
40153,Store 40153,Los Angeles,2011-03-22
40154,Store 40154,Houston,2011-02-13
40155,Store 40155,Chicago,2010-10-12
40156,Store 40156,New York,2012-02-26
40157,Store 40157,Houston,2015-03-25
40158,Store 40158,Houston,2019-06-06
40159,Store 40159,Los Angeles,2012-01-21
40160,Store 40160,Chicago,2013-07-05
40161,Store 40161,Houston,2019-09-27
40162,Store 40162,Phoenix,2015-07-21
40163,Store 40163,Phoenix,2018-08-29
40164,Store 40164,New York,2013-09-13
40165,Store 40165,Phoenix,2011-07-22
40166,Store 40166,Chicago,2012-03-07
40167,Store 40167,Phoenix,2014-02-05
40168,Store 40168,Chicago,2012-09-15
40169,Store 40169,Phoenix,2018-03-16
40170,Store 40170,Los Angeles,2015-07-14
40171,Store 40171,New York,2011-06-13
40172,Store 40172,Houston,2019-07-08
40173,Store 40173,Phoenix,2011-08-14
40174,Store 40174,New York,2011-07-04
40175,Store 40175,Los Angeles,2014-01-15
40176,Store 40176,New York,2017-04-18
40177,Store 40177,New York,2015-11-02
40178,Store 40178,New York,2019-01-17
40179,Store 40179,Houston,2012-08-04
40180,Store 40180,Los Angeles,2013-03-16
40181,Store 40181,Los Angeles,2011-06-21
40182,Store 40182,Chicago,2010-02-20
40183,Store 40183,New York,2013-02-20
40184,Store 40184,New York,2013-06-21
40185,Store 40185,Los Angeles,2012-12-12
40186,Store 40186,Los Angeles,2014-01-06
40187,Store 40187,Chicago,2015-11-19
40188,Store 40188,Phoenix,2015-01-25
40189,Store 40189,Houston,2018-04-23
40190,Store 40190,Los Angeles,2018-05-17
40191,Store 40191,Houston,2017-05-02
40192,Store 40192,Houston,2019-01-04
40193,Store 40193,Chicago,2016-04-19
40194,Store 40194,Phoenix,2018-01-10
40195,Store 40195,New York,2011-10-21
40196,Store 40196,Phoenix,2017-08-14
40197,Store 40197,Houston,2015-10-14
40198,Store 40198,New York,2018-07-14
40199,Store 40199,Los Angeles,2011-10-18
40200,Store 40200,New York,2012-09-23
40201,Store 40201,Chicago,2016-01-31
40202,Store 40202,Phoenix,2014-10-17
40203,Store 40203,New York,2016-12-14
40204,Store 40204,New York,2016-09-29
40205,Store 40205,Chicago,2010-05-10
40206,Store 40206,Houston,2018-10-24
40207,Store 40207,New York,2017-04-13
40208,Store 40208,Chicago,2014-07-04
40209,Store 40209,Chicago,2011-05-25
40210,Store 40210,New York,2018-06-24
40211,Store 40211,Phoenix,2010-10-26
40212,Store 40212,New York,2015-06-21
40213,Store 40213,Houston,2019-03-21
40214,Store 40214,Houston,2019-03-20
40215,Store 40215,Houston,2018-02-15
40216,Store 40216,Phoenix,2016-01-12
40217,Store 40217,Chicago,2011-09-03
40218,Store 40218,Phoenix,2016-09-10
40219,Store 40219,Chicago,2012-06-29
40220,Store 40220,New York,2016-10-10
40221,Store 40221,Chicago,2018-03-17
40222,Store 40222,Chicago,2016-09-23
40223,Store 40223,Phoenix,2018-08-10
40224,Store 40224,New York,2018-04-17
40225,Store 40225,Los Angeles,2016-04-29
40226,Store 40226,Houston,2010-11-01
40227,Store 40227,Phoenix,2012-03-06
40228,Store 40228,Los Angeles,2015-10-31
40229,Store 40229,Los Angeles,2016-04-30
40230,Store 40230,New York,2011-01-26
40231,Store 40231,Chicago,2017-08-03
40232,Store 40232,Phoenix,2017-11-10
40233,Store 40233,Los Angeles,2016-10-20
40234,Store 40234,Los Angeles,2013-05-15
40235,Store 40235,Houston,2013-10-16
40236,Store 40236,Houston,2016-01-28
40237,Store 40237,Los Angeles,2011-12-08
40238,Store 40238,New York,2013-08-26
40239,Store 40239,New York,2015-11-26
40240,Store 40240,New York,2014-11-08
40241,Store 40241,Houston,2018-06-14
40242,Store 40242,Chicago,2012-04-29
40243,Store 40243,New York,2012-02-23
40244,Store 40244,Los Angeles,2018-01-03
40245,Store 40245,Phoenix,2013-05-13
40246,Store 40246,Los Angeles,2015-08-31
40247,Store 40247,Los Angeles,2013-06-03
40248,Store 40248,Los Angeles,2019-09-26
40249,Store 40249,Houston,2018-06-17
40250,Store 40250,Los Angeles,2014-10-26
40251,Store 40251,Phoenix,2018-10-15
40252,Store 40252,Los Angeles,2019-09-07
40253,Store 40253,New York,2015-10-28
40254,Store 40254,New York,2012-02-11
40255,Store 40255,Los Angeles,2017-10-05
40256,Store 40256,New York,2012-01-14
40257,Store 40257,Houston,2019-01-23
40258,Store 40258,Los Angeles,2014-03-04
40259,Store 40259,Chicago,2013-03-07
40260,Store 40260,Chicago,2017-08-04
40261,Store 40261,Chicago,2014-07-05
40262,Store 40262,Chicago,2017-09-09
40263,Store 40263,New York,2014-09-13
40264,Store 40264,New York,2014-04-24
40265,Store 40265,Phoenix,2016-05-06
40266,Store 40266,Phoenix,2010-01-23
40267,Store 40267,Phoenix,2015-12-24
40268,Store 40268,Chicago,2017-09-28
40269,Store 40269,New York,2018-02-12
40270,Store 40270,Chicago,2012-07-30
40271,Store 40271,Phoenix,2018-09-10
40272,Store 40272,Houston,2013-06-01
40273,Store 40273,Phoenix,2018-01-10
40274,Store 40274,Phoenix,2010-07-02
40275,Store 40275,Houston,2014-06-01
40276,Store 40276,Chicago,2018-10-22
40277,Store 40277,Houston,2016-07-29
40278,Store 40278,Chicago,2016-04-14
40279,Store 40279,New York,2017-12-19
40280,Store 40280,Chicago,2013-09-09
40281,Store 40281,Houston,2013-02-28
40282,Store 40282,New York,2011-03-24
40283,Store 40283,Los Angeles,2014-11-21
40284,Store 40284,Phoenix,2010-06-25
40285,Store 40285,Phoenix,2012-03-14
40286,Store 40286,Los Angeles,2010-10-07
40287,Store 40287,Chicago,2011-10-28
40288,Store 40288,Houston,2014-08-15
40289,Store 40289,Phoenix,2014-10-20
40290,Store 40290,New York,2018-04-29
40291,Store 40291,New York,2016-09-24
40292,Store 40292,Chicago,2015-07-06
40293,Store 40293,Chicago,2013-03-16
40294,Store 40294,Los Angeles,2012-06-23
40295,Store 40295,New York,2017-05-26
40296,Store 40296,New York,2012-07-20
40297,Store 40297,Chicago,2013-03-26
40298,Store 40298,Houston,2019-01-17
40299,Store 40299,Phoenix,2011-03-28
40300,Store 40300,Los Angeles,2012-10-07
40301,Store 40301,Houston,2016-09-06
40302,Store 40302,Chicago,2012-12-20
40303,Store 40303,New York,2013-12-24
40304,Store 40304,Houston,2014-09-20
40305,Store 40305,New York,2012-05-04
40306,Store 40306,Houston,2018-06-28
40307,Store 40307,New York,2014-06-27
40308,Store 40308,Phoenix,2017-12-18
40309,Store 40309,Chicago,2017-10-11
40310,Store 40310,Houston,2019-11-27
40311,Store 40311,Phoenix,2014-01-16
