product_id,product_name,category,price,stock_quantity
60614,Product 60614,Books,268.53,530
60615,Product 60615,Electronics,186.82,141
60616,Product 60616,Electronics,73.5,260
60617,Product 60617,Home,106.2,464
60618,Product 60618,Electronics,22.43,224
60619,Product 60619,Beauty,412.04,330
60620,Product 60620,Clothing,353.76,849
60621,Product 60621,Beauty,70.68,873
60622,Product 60622,Electronics,102.6,6
60623,Product 60623,Electronics,451.7,327
60624,Product 60624,Books,370.7,996
60625,Product 60625,Beauty,230.63,624
60626,Product 60626,Books,368.0,850
60627,Product 60627,Clothing,124.71,959
60628,Product 60628,Beauty,80.67,684
60629,Product 60629,Beauty,343.3,613
60630,Product 60630,Home,117.78,576
60631,Product 60631,Electronics,450.13,284
60632,Product 60632,Books,112.58,679
60633,Product 60633,Home,420.98,981
60634,Product 60634,Clothing,110.05,974
60635,Product 60635,Home,199.47,446
60636,Product 60636,Clothing,488.14,907
60637,Product 60637,Clothing,144.89,927
60638,Product 60638,Beauty,182.24,711
60639,Product 60639,Home,85.84,819
60640,Product 60640,Clothing,18.06,675
60641,Product 60641,Beauty,11.83,547
60642,Product 60642,Beauty,487.02,646
60643,Product 60643,Books,233.49,794
60644,Product 60644,Beauty,253.22,994
60645,Product 60645,Home,20.97,241
60646,Product 60646,Electronics,313.26,884
60647,Product 60647,Beauty,196.66,602
60648,Product 60648,Books,123.78,946
60649,Product 60649,Books,437.02,527
60650,Product 60650,Beauty,363.68,761
60651,Product 60651,Clothing,410.65,414
60652,Product 60652,Beauty,182.76,824
60653,Product 60653,Clothing,307.4,72
60654,Product 60654,Home,182.78,500
60655,Product 60655,Beauty,124.1,797
60656,Product 60656,Home,484.78,682
60657,Product 60657,Home,99.53,790
60658,Product 60658,Beauty,482.27,503
60659,Product 60659,Electronics,164.0,78
60660,Product 60660,Clothing,135.5,682
60661,Product 60661,Beauty,472.07,977
60662,Product 60662,Clothing,456.68,250
60663,Product 60663,Clothing,189.7,695
60664,Product 60664,Books,362.82,451
60665,Product 60665,Electronics,260.43,905
60666,Product 60666,Books,499.31,878
60667,Product 60667,Home,428.42,267
60668,Product 60668,Clothing,290.47,211
60669,Product 60669,Beauty,107.0,916
60670,Product 60670,Beauty,401.28,334
60671,Product 60671,Clothing,279.44,228
60672,Product 60672,Clothing,408.33,266
60673,Product 60673,Home,102.56,92
60674,Product 60674,Clothing,34.25,749
60675,Product 60675,Beauty,143.04,148
60676,Product 60676,Clothing,389.73,248
60677,Product 60677,Home,27.87,835
60678,Product 60678,Home,186.06,898
60679,Product 60679,Electronics,127.43,248
60680,Product 60680,Books,153.47,376
60681,Product 60681,Electronics,414.04,764
60682,Product 60682,Electronics,451.22,240
60683,Product 60683,Beauty,202.66,333
60684,Product 60684,Clothing,163.76,787
60685,Product 60685,Beauty,162.03,387
60686,Product 60686,Clothing,101.42,965
60687,Product 60687,Electronics,398.18,57
60688,Product 60688,Electronics,179.42,676
60689,Product 60689,Home,281.87,18
60690,Product 60690,Clothing,240.3,851
60691,Product 60691,Books,305.14,790
60692,Product 60692,Clothing,318.72,320
60693,Product 60693,Electronics,254.86,463
60694,Product 60694,Beauty,293.22,608
60695,Product 60695,Clothing,159.85,586
60696,Product 60696,Electronics,17.11,688
60697,Product 60697,Books,215.77,911
60698,Product 60698,Electronics,39.76,580
60699,Product 60699,Home,30.08,16
60700,Product 60700,Clothing,44.58,426
60701,Product 60701,Home,149.31,888
60702,Product 60702,Electronics,141.41,244
60703,Product 60703,Beauty,404.04,229
60704,Product 60704,Books,465.48,904
60705,Product 60705,Beauty,361.43,376
60706,Product 60706,Home,464.07,106
60707,Product 60707,Home,165.23,102
60708,Product 60708,Electronics,72.35,80
60709,Product 60709,Electronics,258.57,460
60710,Product 60710,Home,309.75,358
60711,Product 60711,Beauty,475.13,668
60712,Product 60712,Books,439.76,878
60713,Product 60713,Clothing,111.19,139
60714,Product 60714,Beauty,482.89,889
60715,Product 60715,Books,451.81,358
60716,Product 60716,Electronics,359.06,435
60717,Product 60717,Clothing,74.19,7
60718,Product 60718,Electronics,295.34,742
60719,Product 60719,Clothing,271.05,993
60720,Product 60720,Clothing,302.3,836
60721,Product 60721,Home,271.43,488
60722,Product 60722,Electronics,83.32,638
60723,Product 60723,Books,165.26,865
60724,Product 60724,Beauty,77.87,333
60725,Product 60725,Clothing,396.97,341
60726,Product 60726,Electronics,485.17,714
60727,Product 60727,Clothing,497.56,355
60728,Product 60728,Home,444.02,184
60729,Product 60729,Beauty,106.42,339
60730,Product 60730,Beauty,100.77,405
60731,Product 60731,Beauty,451.47,400
60732,Product 60732,Clothing,133.87,794
60733,Product 60733,Electronics,52.15,961
60734,Product 60734,Home,367.3,348
60735,Product 60735,Electronics,124.9,257
60736,Product 60736,Clothing,16.79,312
60737,Product 60737,Books,330.67,769
60738,Product 60738,Beauty,470.92,37
60739,Product 60739,Books,106.53,70
60740,Product 60740,Clothing,101.93,633
60741,Product 60741,Clothing,288.11,347
60742,Product 60742,Home,429.58,159
60743,Product 60743,Beauty,437.46,374
60744,Product 60744,Home,117.3,854
60745,Product 60745,Beauty,321.58,600
60746,Product 60746,Home,48.53,408
60747,Product 60747,Beauty,250.8,946
60748,Product 60748,Home,31.59,991
60749,Product 60749,Books,369.34,181
60750,Product 60750,Beauty,21.39,310
60751,Product 60751,Books,184.11,869
60752,Product 60752,Home,430.13,616
60753,Product 60753,Home,74.56,73
60754,Product 60754,Electronics,275.09,356
60755,Product 60755,Books,402.94,38
60756,Product 60756,Electronics,364.38,987
60757,Product 60757,Clothing,347.33,815
60758,Product 60758,Home,440.8,81
60759,Product 60759,Clothing,178.91,56
60760,Product 60760,Beauty,314.19,817
60761,Product 60761,Electronics,362.4,9
60762,Product 60762,Beauty,435.85,208
60763,Product 60763,Electronics,232.03,437
60764,Product 60764,Books,348.78,355
60765,Product 60765,Clothing,125.44,350
60766,Product 60766,Home,331.67,693
60767,Product 60767,Home,252.08,18
60768,Product 60768,Electronics,354.12,932
60769,Product 60769,Clothing,457.33,30
60770,Product 60770,Home,441.9,697
60771,Product 60771,Electronics,306.04,494
60772,Product 60772,Home,394.05,739
60773,Product 60773,Beauty,199.08,252
60774,Product 60774,Clothing,335.45,680
60775,Product 60775,Home,114.5,182
60776,Product 60776,Home,372.32,892
60777,Product 60777,Home,411.8,544
60778,Product 60778,Home,114.22,205
60779,Product 60779,Clothing,101.08,975
60780,Product 60780,Books,252.41,19
60781,Product 60781,Electronics,215.76,628
60782,Product 60782,Clothing,306.74,54
60783,Product 60783,Beauty,82.06,804
60784,Product 60784,Clothing,414.36,792
60785,Product 60785,Clothing,453.86,356
60786,Product 60786,Home,340.27,451
60787,Product 60787,Electronics,422.99,764
60788,Product 60788,Clothing,476.88,871
60789,Product 60789,Electronics,383.76,420
60790,Product 60790,Beauty,447.78,90
60791,Product 60791,Electronics,418.07,918
60792,Product 60792,Beauty,201.76,759
60793,Product 60793,Beauty,462.02,4
60794,Product 60794,Electronics,380.36,335
60795,Product 60795,Electronics,298.44,667
60796,Product 60796,Clothing,167.68,40
60797,Product 60797,Beauty,409.24,871
60798,Product 60798,Electronics,241.18,394
60799,Product 60799,Electronics,347.0,969
60800,Product 60800,Home,49.25,671
60801,Product 60801,Beauty,352.6,977
60802,Product 60802,Books,31.35,530
60803,Product 60803,Books,370.45,747
60804,Product 60804,Beauty,455.2,442
60805,Product 60805,Clothing,56.81,358
60806,Product 60806,Beauty,483.28,863
60807,Product 60807,Books,245.77,682
60808,Product 60808,Electronics,186.01,435
60809,Product 60809,Electronics,123.43,936
60810,Product 60810,Electronics,49.15,43
60811,Product 60811,Books,260.88,552
60812,Product 60812,Clothing,58.66,84
60813,Product 60813,Books,93.96,94
60814,Product 60814,Beauty,277.24,280
60815,Product 60815,Home,93.29,424
60816,Product 60816,Clothing,209.4,23
60817,Product 60817,Beauty,173.66,220
60818,Product 60818,Electronics,438.93,787
60819,Product 60819,Electronics,272.06,862
60820,Product 60820,Beauty,5.46,582
60821,Product 60821,Beauty,314.06,101
60822,Product 60822,Books,334.52,898
60823,Product 60823,Electronics,110.61,248
60824,Product 60824,Clothing,198.41,571
60825,Product 60825,Books,16.67,242
60826,Product 60826,Clothing,220.01,218
60827,Product 60827,Electronics,159.7,757
60828,Product 60828,Beauty,425.03,834
60829,Product 60829,Electronics,280.72,186
60830,Product 60830,Beauty,244.75,968
60831,Product 60831,Clothing,203.87,413
60832,Product 60832,Beauty,81.6,536
60833,Product 60833,Beauty,489.95,600
60834,Product 60834,Electronics,311.15,177
60835,Product 60835,Electronics,138.32,118
60836,Product 60836,Clothing,193.28,192
60837,Product 60837,Books,237.36,518
60838,Product 60838,Home,401.32,342
60839,Product 60839,Home,119.42,723
60840,Product 60840,Beauty,457.8,280
60841,Product 60841,Home,328.71,436
60842,Product 60842,Books,181.63,844
60843,Product 60843,Beauty,461.32,477
60844,Product 60844,Electronics,395.53,223
60845,Product 60845,Clothing,445.65,93
60846,Product 60846,Clothing,111.72,678
60847,Product 60847,Clothing,174.1,962
60848,Product 60848,Beauty,192.49,147
60849,Product 60849,Home,54.25,149
60850,Product 60850,Electronics,260.36,387
60851,Product 60851,Home,432.35,569
60852,Product 60852,Electronics,370.52,41
60853,Product 60853,Home,65.74,882
60854,Product 60854,Electronics,371.54,792
60855,Product 60855,Clothing,284.71,311
60856,Product 60856,Books,25.15,481
60857,Product 60857,Books,495.1,731
60858,Product 60858,Home,458.24,77
60859,Product 60859,Home,344.11,328
60860,Product 60860,Beauty,136.6,913
60861,Product 60861,Books,228.73,681
60862,Product 60862,Home,142.55,549
60863,Product 60863,Clothing,148.36,319
60864,Product 60864,Books,92.43,689
60865,Product 60865,Clothing,427.68,261
60866,Product 60866,Clothing,261.22,39
60867,Product 60867,Electronics,103.12,61
60868,Product 60868,Home,6.75,957
60869,Product 60869,Home,354.5,726
60870,Product 60870,Home,271.9,269
60871,Product 60871,Home,385.13,536
60872,Product 60872,Clothing,398.48,431
60873,Product 60873,Clothing,443.43,379
60874,Product 60874,Beauty,455.02,653
60875,Product 60875,Beauty,395.36,53
60876,Product 60876,Electronics,262.29,338
60877,Product 60877,Books,50.53,262
60878,Product 60878,Books,263.96,119
60879,Product 60879,Home,112.12,300
60880,Product 60880,Home,225.33,699
60881,Product 60881,Books,335.72,625
60882,Product 60882,Home,207.98,240
60883,Product 60883,Electronics,114.01,781
60884,Product 60884,Clothing,239.88,612
60885,Product 60885,Home,131.81,659
60886,Product 60886,Home,313.04,263
60887,Product 60887,Electronics,79.12,561
60888,Product 60888,Clothing,413.6,379
60889,Product 60889,Home,410.9,198
60890,Product 60890,Beauty,304.95,97
60891,Product 60891,Clothing,160.61,329
60892,Product 60892,Books,412.98,129
60893,Product 60893,Books,220.98,986
60894,Product 60894,Home,265.01,642
60895,Product 60895,Home,334.53,206
60896,Product 60896,Home,163.62,568
60897,Product 60897,Home,82.88,139
60898,Product 60898,Electronics,445.28,200
60899,Product 60899,Beauty,228.19,492
60900,Product 60900,Home,465.61,506
60901,Product 60901,Beauty,161.54,445
60902,Product 60902,Books,237.56,317
60903,Product 60903,Clothing,331.0,846
60904,Product 60904,Books,266.17,211
60905,Product 60905,Books,136.75,45
60906,Product 60906,Clothing,90.26,504
60907,Product 60907,Beauty,353.99,86
60908,Product 60908,Electronics,215.37,313
60909,Product 60909,Books,325.42,829
60910,Product 60910,Books,326.61,745
60911,Product 60911,Home,447.01,886
60912,Product 60912,Books,8.45,774
60913,Product 60913,Clothing,79.52,815
60914,Product 60914,Electronics,204.22,95
60915,Product 60915,Beauty,211.76,663
60916,Product 60916,Books,332.98,418
60917,Product 60917,Electronics,19.05,8
60918,Product 60918,Clothing,390.15,398
60919,Product 60919,Home,463.56,423
60920,Product 60920,Books,126.87,138
60921,Product 60921,Beauty,187.2,176
60922,Product 60922,Electronics,41.49,249
60923,Product 60923,Books,329.46,592
60924,Product 60924,Clothing,489.73,807
60925,Product 60925,Electronics,496.92,562
60926,Product 60926,Clothing,325.9,427
60927,Product 60927,Clothing,103.85,393
60928,Product 60928,Clothing,36.33,206
60929,Product 60929,Clothing,146.2,189
60930,Product 60930,Beauty,266.89,203
60931,Product 60931,Clothing,55.31,486
60932,Product 60932,Electronics,331.44,591
60933,Product 60933,Electronics,146.81,954
60934,Product 60934,Home,253.94,949
60935,Product 60935,Books,320.84,169
60936,Product 60936,Electronics,488.19,873
60937,Product 60937,Home,31.41,841
60938,Product 60938,Clothing,234.5,818
60939,Product 60939,Beauty,319.39,702
60940,Product 60940,Clothing,57.23,627
60941,Product 60941,Electronics,68.62,678
60942,Product 60942,Electronics,97.53,870
60943,Product 60943,Clothing,134.89,81
60944,Product 60944,Electronics,450.11,302
60945,Product 60945,Home,417.87,771
60946,Product 60946,Home,487.65,190
60947,Product 60947,Books,420.78,770
60948,Product 60948,Beauty,150.68,634
60949,Product 60949,Clothing,22.73,132
60950,Product 60950,Clothing,92.29,729
60951,Product 60951,Home,395.87,131
60952,Product 60952,Clothing,76.88,280
60953,Product 60953,Home,291.66,302
60954,Product 60954,Beauty,135.19,779
60955,Product 60955,Home,148.05,356
60956,Product 60956,Home,263.41,539
60957,Product 60957,Clothing,301.75,64
60958,Product 60958,Beauty,227.66,989
60959,Product 60959,Books,193.12,680
60960,Product 60960,Electronics,349.91,429
60961,Product 60961,Clothing,271.6,370
60962,Product 60962,Books,81.87,514
60963,Product 60963,Clothing,210.96,542
60964,Product 60964,Home,130.83,633
60965,Product 60965,Home,250.81,791
60966,Product 60966,Books,361.98,13
60967,Product 60967,Beauty,425.29,817
60968,Product 60968,Books,149.74,295
60969,Product 60969,Beauty,279.43,715
60970,Product 60970,Home,242.41,76
60971,Product 60971,Clothing,484.89,219
60972,Product 60972,Books,310.2,713
60973,Product 60973,Books,33.07,150
60974,Product 60974,Clothing,318.55,557
60975,Product 60975,Beauty,433.88,21
60976,Product 60976,Books,10.52,982
60977,Product 60977,Home,121.4,645
60978,Product 60978,Home,38.44,305
60979,Product 60979,Beauty,29.34,664
60980,Product 60980,Books,375.3,160
60981,Product 60981,Books,271.08,688
60982,Product 60982,Clothing,449.89,577
60983,Product 60983,Clothing,457.64,558
60984,Product 60984,Home,264.1,762
60985,Product 60985,Clothing,101.21,159
60986,Product 60986,Clothing,244.53,51
60987,Product 60987,Electronics,147.98,982
60988,Product 60988,Electronics,277.77,884
60989,Product 60989,Electronics,11.89,0
60990,Product 60990,Books,66.01,766
60991,Product 60991,Home,446.34,681
60992,Product 60992,Clothing,74.1,848
60993,Product 60993,Clothing,491.04,452
60994,Product 60994,Electronics,321.0,914
60995,Product 60995,Electronics,415.37,154
60996,Product 60996,Clothing,331.0,49
60997,Product 60997,Clothing,116.3,298
60998,Product 60998,Clothing,474.66,463
60999,Product 60999,Books,112.79,566
61000,Product 61000,Clothing,274.71,972
61001,Product 61001,Home,62.64,645
61002,Product 61002,Books,118.21,357
61003,Product 61003,Clothing,180.25,172
61004,Product 61004,Electronics,333.07,650
61005,Product 61005,Home,156.51,409
61006,Product 61006,Home,381.1,224
61007,Product 61007,Clothing,185.54,862
61008,Product 61008,Books,23.63,181
61009,Product 61009,Beauty,240.65,188
61010,Product 61010,Clothing,142.39,167
61011,Product 61011,Beauty,496.47,401
61012,Product 61012,Books,253.07,823
61013,Product 61013,Home,328.58,551
61014,Product 61014,Clothing,295.38,986
61015,Product 61015,Home,300.63,17
61016,Product 61016,Clothing,343.65,614
61017,Product 61017,Books,377.74,525
61018,Product 61018,Home,373.9,247
61019,Product 61019,Books,328.73,22
61020,Product 61020,Books,139.08,612
61021,Product 61021,Clothing,222.28,963
61022,Product 61022,Clothing,366.15,194
61023,Product 61023,Beauty,290.51,770
61024,Product 61024,Beauty,230.27,299
61025,Product 61025,Home,136.63,347
61026,Product 61026,Clothing,171.56,173
61027,Product 61027,Electronics,418.78,35
61028,Product 61028,Home,6.43,804
61029,Product 61029,Beauty,130.51,777
61030,Product 61030,Clothing,409.92,926
61031,Product 61031,Beauty,381.71,973
61032,Product 61032,Clothing,399.05,501
61033,Product 61033,Electronics,109.78,119
61034,Product 61034,Beauty,105.41,113
61035,Product 61035,Electronics,89.7,47
61036,Product 61036,Electronics,9.74,511
61037,Product 61037,Books,130.25,43
61038,Product 61038,Beauty,105.53,40
61039,Product 61039,Books,66.12,531
61040,Product 61040,Clothing,488.92,386
61041,Product 61041,Beauty,13.67,186
61042,Product 61042,Beauty,183.49,258
61043,Product 61043,Electronics,386.68,704
61044,Product 61044,Beauty,137.38,716
61045,Product 61045,Beauty,180.51,690
61046,Product 61046,Books,152.33,588
61047,Product 61047,Electronics,287.0,711
61048,Product 61048,Clothing,45.67,855
61049,Product 61049,Books,314.41,439
61050,Product 61050,Beauty,382.48,714
61051,Product 61051,Home,161.25,283
61052,Product 61052,Beauty,354.61,767
61053,Product 61053,Books,439.47,679
61054,Product 61054,Clothing,161.81,613
61055,Product 61055,Home,65.44,953
61056,Product 61056,Home,395.93,251
61057,Product 61057,Electronics,117.81,375
61058,Product 61058,Electronics,483.03,487
61059,Product 61059,Electronics,136.2,537
61060,Product 61060,Books,383.88,363
61061,Product 61061,Clothing,474.92,93
61062,Product 61062,Clothing,351.89,997
61063,Product 61063,Electronics,437.25,824
61064,Product 61064,Books,385.96,65
61065,Product 61065,Beauty,468.26,711
61066,Product 61066,Electronics,361.01,619
61067,Product 61067,Books,443.84,264
61068,Product 61068,Clothing,253.36,341
61069,Product 61069,Electronics,57.11,643
61070,Product 61070,Beauty,412.19,903
61071,Product 61071,Clothing,301.18,572
61072,Product 61072,Electronics,476.58,778
61073,Product 61073,Books,290.57,106
61074,Product 61074,Electronics,468.88,821
61075,Product 61075,Home,40.48,390
61076,Product 61076,Home,437.71,705
61077,Product 61077,Electronics,59.51,64
61078,Product 61078,Beauty,139.04,358
61079,Product 61079,Home,213.14,401
61080,Product 61080,Electronics,48.55,939
61081,Product 61081,Electronics,85.91,715
61082,Product 61082,Home,151.89,978
61083,Product 61083,Electronics,71.77,18
61084,Product 61084,Books,177.76,539
61085,Product 61085,Electronics,407.54,126
61086,Product 61086,Home,268.94,369
61087,Product 61087,Electronics,168.6,320
61088,Product 61088,Electronics,144.8,359
61089,Product 61089,Books,334.65,167
61090,Product 61090,Electronics,392.4,37
61091,Product 61091,Books,110.51,423
61092,Product 61092,Beauty,115.27,689
61093,Product 61093,Books,287.87,266
61094,Product 61094,Clothing,418.26,421
61095,Product 61095,Books,174.31,292
61096,Product 61096,Books,317.56,20
61097,Product 61097,Electronics,68.28,137
61098,Product 61098,Books,235.28,392
61099,Product 61099,Electronics,374.43,177
61100,Product 61100,Books,346.53,822
61101,Product 61101,Clothing,111.35,663
61102,Product 61102,Beauty,376.65,335
61103,Product 61103,Clothing,190.38,160
61104,Product 61104,Books,424.15,800
61105,Product 61105,Books,456.08,541
61106,Product 61106,Clothing,350.3,941
61107,Product 61107,Electronics,233.34,521
61108,Product 61108,Home,322.43,625
61109,Product 61109,Beauty,389.39,110
61110,Product 61110,Clothing,145.65,611
61111,Product 61111,Beauty,145.43,149
61112,Product 61112,Clothing,248.4,218
61113,Product 61113,Home,295.88,370
61114,Product 61114,Beauty,41.78,817
61115,Product 61115,Clothing,145.1,433
61116,Product 61116,Beauty,103.91,874
61117,Product 61117,Electronics,137.22,982
61118,Product 61118,Home,178.7,880
61119,Product 61119,Beauty,217.46,719
61120,Product 61120,Clothing,417.98,124
61121,Product 61121,Electronics,264.05,143
61122,Product 61122,Home,178.81,16
61123,Product 61123,Home,7.43,318
61124,Product 61124,Home,433.22,8
61125,Product 61125,Home,206.33,798
61126,Product 61126,Electronics,273.81,274
61127,Product 61127,Clothing,33.86,955
61128,Product 61128,Clothing,331.59,168
61129,Product 61129,Home,365.37,765
61130,Product 61130,Beauty,177.24,67
61131,Product 61131,Beauty,131.32,433
61132,Product 61132,Beauty,134.57,426
61133,Product 61133,Clothing,263.69,90
61134,Product 61134,Electronics,249.42,582
61135,Product 61135,Beauty,199.08,324
61136,Product 61136,Books,197.64,506
61137,Product 61137,Home,189.08,257
61138,Product 61138,Home,407.66,427
61139,Product 61139,Electronics,489.1,387
61140,Product 61140,Books,454.75,884
61141,Product 61141,Home,302.78,116
61142,Product 61142,Electronics,479.05,25
61143,Product 61143,Clothing,58.37,225
61144,Product 61144,Beauty,107.38,71
61145,Product 61145,Beauty,399.39,745
61146,Product 61146,Home,208.22,893
61147,Product 61147,Beauty,214.69,965
61148,Product 61148,Electronics,57.67,448
61149,Product 61149,Home,342.05,221
61150,Product 61150,Clothing,250.9,632
61151,Product 61151,Books,478.31,486
61152,Product 61152,Books,360.5,640
61153,Product 61153,Books,72.01,131
61154,Product 61154,Beauty,472.43,369
61155,Product 61155,Clothing,211.05,739
61156,Product 61156,Clothing,472.7,345
61157,Product 61157,Beauty,176.36,207
61158,Product 61158,Clothing,149.86,38
61159,Product 61159,Clothing,226.58,237
61160,Product 61160,Books,97.93,338
61161,Product 61161,Clothing,75.63,700
61162,Product 61162,Electronics,285.72,779
61163,Product 61163,Clothing,260.35,379
61164,Product 61164,Home,496.48,688
61165,Product 61165,Clothing,51.29,163
61166,Product 61166,Home,414.24,82
61167,Product 61167,Beauty,174.5,296
61168,Product 61168,Home,14.03,187
61169,Product 61169,Clothing,441.39,691
61170,Product 61170,Beauty,309.9,94
61171,Product 61171,Beauty,490.2,110
61172,Product 61172,Electronics,292.82,534
61173,Product 61173,Clothing,470.84,779
61174,Product 61174,Home,397.72,154
61175,Product 61175,Home,427.87,775
61176,Product 61176,Home,234.67,222
61177,Product 61177,Electronics,49.5,662
61178,Product 61178,Beauty,399.95,43
61179,Product 61179,Electronics,306.31,239
61180,Product 61180,Books,88.23,797
61181,Product 61181,Beauty,217.81,767
61182,Product 61182,Home,489.14,214
61183,Product 61183,Home,76.39,244
61184,Product 61184,Electronics,295.7,834
61185,Product 61185,Clothing,429.51,130
61186,Product 61186,Clothing,445.61,407
61187,Product 61187,Home,223.97,715
61188,Product 61188,Clothing,70.65,862
61189,Product 61189,Electronics,214.08,91
61190,Product 61190,Clothing,286.08,806
61191,Product 61191,Beauty,77.87,226
61192,Product 61192,Clothing,319.63,993
61193,Product 61193,Books,6.66,718
61194,Product 61194,Books,430.16,432
61195,Product 61195,Beauty,302.74,136
61196,Product 61196,Electronics,88.75,407
61197,Product 61197,Beauty,379.45,865
61198,Product 61198,Electronics,305.03,832
61199,Product 61199,Books,9.01,470
61200,Product 61200,Clothing,297.63,942
61201,Product 61201,Clothing,440.42,43
61202,Product 61202,Clothing,455.71,206
61203,Product 61203,Books,196.93,843
61204,Product 61204,Clothing,66.19,944
61205,Product 61205,Books,403.38,831
61206,Product 61206,Beauty,358.43,403
61207,Product 61207,Home,288.76,143
61208,Product 61208,Beauty,451.92,4
61209,Product 61209,Home,201.54,988
61210,Product 61210,Books,264.03,297
61211,Product 61211,Electronics,281.24,88
61212,Product 61212,Books,454.97,445
61213,Product 61213,Books,496.17,479
61214,Product 61214,Books,455.0,895
61215,Product 61215,Beauty,493.19,35
61216,Product 61216,Home,447.63,773
61217,Product 61217,Beauty,392.09,895
61218,Product 61218,Books,175.67,96
61219,Product 61219,Electronics,144.93,467
61220,Product 61220,Home,44.14,318
61221,Product 61221,Books,190.88,135
61222,Product 61222,Home,353.22,819
61223,Product 61223,Electronics,281.65,650
61224,Product 61224,Books,289.11,456
61225,Product 61225,Clothing,123.73,832
61226,Product 61226,Home,486.57,299
61227,Product 61227,Clothing,147.33,567
61228,Product 61228,Clothing,43.34,725
61229,Product 61229,Books,6.75,27
61230,Product 61230,Clothing,71.51,792
61231,Product 61231,Electronics,475.55,354
61232,Product 61232,Electronics,222.35,165
61233,Product 61233,Electronics,19.11,26
61234,Product 61234,Electronics,83.91,515
61235,Product 61235,Books,397.3,528
61236,Product 61236,Books,119.18,269
61237,Product 61237,Beauty,174.78,233
61238,Product 61238,Beauty,414.92,30
61239,Product 61239,Home,162.79,408
61240,Product 61240,Electronics,313.33,491
61241,Product 61241,Home,85.21,740
61242,Product 61242,Beauty,378.17,358
61243,Product 61243,Electronics,174.21,14
61244,Product 61244,Electronics,198.73,614
61245,Product 61245,Clothing,308.23,103
61246,Product 61246,Books,466.45,855
61247,Product 61247,Clothing,76.88,839
61248,Product 61248,Beauty,40.07,266
61249,Product 61249,Home,130.22,283
61250,Product 61250,Books,365.9,355
61251,Product 61251,Beauty,417.23,537
61252,Product 61252,Electronics,326.52,724
61253,Product 61253,Clothing,492.33,984
61254,Product 61254,Electronics,201.52,286
61255,Product 61255,Home,324.77,995
61256,Product 61256,Home,320.98,966
61257,Product 61257,Books,472.18,35
61258,Product 61258,Electronics,404.96,760
61259,Product 61259,Books,351.71,339
61260,Product 61260,Electronics,482.09,846
61261,Product 61261,Electronics,152.41,489
61262,Product 61262,Beauty,413.53,247
61263,Product 61263,Electronics,163.69,757
61264,Product 61264,Books,275.67,964
61265,Product 61265,Beauty,78.49,222
61266,Product 61266,Books,288.02,395
61267,Product 61267,Electronics,371.44,651
61268,Product 61268,Books,383.66,311
61269,Product 61269,Books,414.12,986
61270,Product 61270,Clothing,115.04,760
61271,Product 61271,Home,445.01,755
61272,Product 61272,Clothing,18.01,644
61273,Product 61273,Clothing,259.22,520
61274,Product 61274,Beauty,8.61,578
61275,Product 61275,Home,241.28,390
61276,Product 61276,Home,27.85,899
61277,Product 61277,Books,180.75,672
61278,Product 61278,Beauty,445.83,791
61279,Product 61279,Beauty,6.11,463
61280,Product 61280,Books,323.66,849
61281,Product 61281,Home,321.7,73
61282,Product 61282,Beauty,467.14,773
61283,Product 61283,Beauty,405.8,290
61284,Product 61284,Home,289.61,836
61285,Product 61285,Books,29.57,649
61286,Product 61286,Books,404.15,162
61287,Product 61287,Home,126.95,186
61288,Product 61288,Beauty,150.68,846
61289,Product 61289,Books,352.25,42
61290,Product 61290,Clothing,35.5,409
61291,Product 61291,Clothing,117.54,612
61292,Product 61292,Books,237.02,713
61293,Product 61293,Books,472.07,327
61294,Product 61294,Clothing,493.03,431
61295,Product 61295,Clothing,290.68,902
61296,Product 61296,Beauty,183.62,827
61297,Product 61297,Clothing,199.27,294
61298,Product 61298,Books,142.91,50
61299,Product 61299,Home,26.45,107
61300,Product 61300,Home,493.72,885
61301,Product 61301,Beauty,221.78,82
61302,Product 61302,Beauty,255.43,369
61303,Product 61303,Clothing,256.01,468
61304,Product 61304,Electronics,53.95,396
61305,Product 61305,Electronics,122.37,769
61306,Product 61306,Clothing,467.53,257
61307,Product 61307,Books,371.56,740
61308,Product 61308,Electronics,431.73,481
61309,Product 61309,Beauty,41.71,935
61310,Product 61310,Clothing,95.35,145
61311,Product 61311,Beauty,63.19,349
61312,Product 61312,Books,412.03,474
61313,Product 61313,Home,73.43,244
61314,Product 61314,Clothing,291.08,643
61315,Product 61315,Clothing,101.97,870
61316,Product 61316,Beauty,222.84,473
61317,Product 61317,Electronics,80.22,428
61318,Product 61318,Electronics,318.2,964
61319,Product 61319,Clothing,91.87,408
61320,Product 61320,Books,195.15,479
61321,Product 61321,Beauty,17.01,950
61322,Product 61322,Books,206.96,160
61323,Product 61323,Electronics,61.21,146
61324,Product 61324,Electronics,351.81,18
61325,Product 61325,Home,424.43,129
61326,Product 61326,Beauty,441.25,761
61327,Product 61327,Clothing,437.01,617
61328,Product 61328,Electronics,272.44,355
61329,Product 61329,Clothing,101.53,29
61330,Product 61330,Books,146.31,967
61331,Product 61331,Beauty,80.01,549
61332,Product 61332,Clothing,204.61,872
61333,Product 61333,Beauty,392.48,492
61334,Product 61334,Electronics,378.71,702
61335,Product 61335,Home,397.54,744
61336,Product 61336,Beauty,410.25,270
61337,Product 61337,Books,320.06,676
61338,Product 61338,Home,467.75,543
61339,Product 61339,Books,13.01,592
